commonName,yearDeployed,project,toppID,serialNumber,isDrifter,time,longitude,latitude,LC,,,,
,,,,,,UTC,degrees_east,degrees_north,,,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T19:11:15Z,13.638,43.022,"A
",16.959,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T20:51:33Z,13.616,43.017,"B
",16.942,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-06T23:37:30Z,13.574,43.057,"B
",17.156,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-07T03:07:30Z,13.85,43.072,"A
",16.409,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-07T17:00:28Z,14.432,43.068,"B
",16.83,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-07T20:37:58Z,14.472,43.094,"A
",16.908,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-09T07:55:18Z,15.745,43.089,"B
",16.808999999999997,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-09T09:38:26Z,15.837,43.09,"A
",17.312,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-09T20:09:50Z,16.184,43.097,"0
",17.56,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-09T20:41:15Z,16.211,43.113,"B
",17.516,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-10T01:59:03Z,16.417,43.102,"A
",17.726,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-10T04:39:50Z,16.591,43.112,"A
",17.213,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-10T06:03:45Z,16.681,43.133,"B
",17.194,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-10T11:27:39Z,16.723,43.089,"0
",17.195999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-10T13:12:39Z,16.895,43.058,"1
",17.109,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-10T20:00:56Z,17.058,43.065,"0
",16.875,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-10T21:46:52Z,17.141,43.087,"B
",16.841,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-11T01:27:11Z,17.286,43.113,"B
",16.887999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-11T04:22:01Z,17.491,43.164,"A
",16.917,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-11T06:02:20Z,17.449,43.128,"B
",16.994,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-11T07:24:50Z,17.493,43.137,"B
",17.061,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-11T19:56:43Z,17.903,43.186,"B
",16.938000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-11T21:28:35Z,17.967,43.217,"A
",16.853,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-11T23:22:01Z,18.016,43.234,"B
",16.866999999999997,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-12T03:52:30Z,18.229,43.261,"A
",17.047,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-12T08:38:54Z,18.467,43.237,"A
",17.222,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-12T19:25:46Z,18.801,43.253,"1
",17.041,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-13T04:01:24Z,19.092,43.323,"0
",FALSE,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-13T08:14:31Z,19.299,43.336,"2
",15.062,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-13T12:39:50Z,19.422,43.343,"2
",15.165,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-13T13:14:31Z,19.428,43.344,"1
",15.165,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-13T14:50:37Z,19.439,43.351,"A
",15.213,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-13T16:15:28Z,19.45,43.354,"B
",15.237,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-13T17:30:56Z,19.538,43.298,"B
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-14T00:07:30Z,19.837,43.214,"B
",16.45,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-14T01:57:11Z,19.935,43.192,"B
",16.999000000000002,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-14T06:10:46Z,20.307,43.192,"A
",16.831,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-14T07:52:01Z,20.199,43.114,"0
",16.73,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-14T13:02:20Z,20.428,43.051,"A
",16.649,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-14T14:41:15Z,20.465,43.025,"1
",16.575,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-14T22:52:01Z,20.814,43.031,"B
",16.721,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-14T23:52:30Z,20.937,43.039,"0
",16.721,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-15T05:02:20Z,21.071,43.03,"A
",16.729,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-15T05:56:15Z,21.119,43.032,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-15T17:07:58Z,21.561,43.024,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-15T18:15:00Z,21.574,43.058,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-15T19:51:33Z,21.675,43.03,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-16T08:06:05Z,22.129,43.17,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-16T08:53:54Z,22.12,43.202,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-16T12:03:45Z,22.293,43.242,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-16T16:45:56Z,22.431,43.262,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-17T08:31:24Z,23.081,43.439,"1
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-17T17:25:46Z,23.38,43.438,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-17T21:45:28Z,23.723,43.453,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-18T03:39:22Z,23.856,43.406,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-18T04:53:54Z,23.844,43.415,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-18T11:46:52Z,24.214,43.448,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-19T03:17:20Z,24.861,43.411,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-19T13:12:11Z,25.438,43.389,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-20T02:51:05Z,25.907,43.604,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-20T07:19:41Z,26.065,43.652,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-20T15:18:45Z,26.753,43.355,"A
",9.995,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-20T21:27:11Z,26.878,43.477,"0
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-21T01:03:45Z,27.044,43.485,"A
",9.04,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-21T15:52:58Z,27.752,43.292,"B
",8.639,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-21T16:19:13Z,27.764,43.258,"0
",8.658999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-21T21:03:16Z,27.838,43.329,"0
",7.6419999999999995,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-21T23:15:00Z,27.909,43.304,"A
",7.648,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T03:16:52Z,28.115,43.333,"1
",7.620000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T08:26:15Z,28.368,43.267,"B
",7.818000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T11:04:13Z,28.458,43.236,"0
",7.994,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T12:46:52Z,28.53,43.209,"A
",7.960000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T13:12:39Z,28.55,43.206,"0
",8.308,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T14:57:11Z,28.556,43.196,"A
",8.381999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T15:56:15Z,28.664,43.149,"A
",9.081999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T17:33:16Z,28.758,43.148,"B
",9.491,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T19:11:15Z,28.935,43.164,"B
",9.747,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-22T22:28:07Z,28.91,43.076,"1
",9.863999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-23T00:45:00Z,29.063,43.109,"0
",9.761,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-23T01:38:54Z,29.126,43.077,"1
",9.73,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-23T03:22:01Z,29.224,43.084,"0
",9.68,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-23T05:07:01Z,29.25,43.063,"0
",9.653,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-23T06:24:50Z,29.266,43.052,"0
",9.64,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-23T08:07:58Z,29.422,43.019,"A
",9.501999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-23T10:45:56Z,29.376,42.977,"B
",9.469999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-26T01:51:05Z,32.553,42.774,"B
",10.038,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-26T04:24:50Z,32.671,42.754,"A
",10.283,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-26T06:07:30Z,32.743,42.753,"A
",10.712,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-26T07:48:45Z,32.891,42.761,"B
",11.333,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-26T12:27:11Z,33.096,42.735,"B
",11.471,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-26T18:55:46Z,33.239,42.719,"B
",11.344999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T02:58:07Z,33.696,42.664,"0
",11.584999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T04:12:11Z,33.747,42.647,"B
",11.665,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T05:01:52Z,33.801,42.642,"B
",11.766,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T06:40:46Z,33.895,42.63,"B
",11.881,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T07:35:09Z,33.948,42.612,"A
",11.9,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T10:06:33Z,34.053,42.616,"B
",11.911,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T11:44:03Z,34.056,42.614,"B
",11.923,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T14:05:09Z,34.153,42.572,"B
",11.834999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-27T16:55:46Z,34.222,42.588,"A
",11.841,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-28T01:15:28Z,34.648,42.475,"B
",11.522,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-28T04:02:20Z,34.817,42.424,"A
",11.546,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-28T05:42:39Z,34.882,42.445,"0
",11.621,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-28T23:09:22Z,35.716,42.312,"B
",11.281,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-29T01:15:00Z,35.835,42.282,"B
",11.35,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-29T05:36:05Z,36.043,42.251,"B
",11.225,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-29T06:01:52Z,36.096,42.259,"A
",11.286999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-29T18:13:35Z,36.63,42.274,"A
",10.651,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-30T03:42:11Z,37.17,42.169,"B
",10.91,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-30T11:14:31Z,37.515,42.104,"0
",11.735999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-30T13:27:11Z,37.662,42.052,"A
",11.927,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-30T17:39:22Z,37.843,42.032,"B
",11.161,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-30T22:40:46Z,38.048,41.938,"0
",10.802999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-31T16:58:35Z,38.91,41.562,"B
",11.943,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2012-12-31T17:29:03Z,38.897,41.542,"B
",11.979,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-01T00:45:00Z,39.187,41.476,"A
",11.959999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-02T02:37:01Z,40.482,41.25,"B
",12.313,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-02T03:56:15Z,40.512,41.238,"B
",12.349,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-03T00:29:31Z,41.393,41.139,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-04T04:49:13Z,42.707,40.691,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-04T07:14:31Z,42.702,40.605,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-04T14:09:22Z,43,40.518,"B
",6.384999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-04T23:57:39Z,43.6,40.572,"0
",6.0169999999999995,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-05T10:11:15Z,44.101,40.533,"B
",6.128,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-05T13:38:54Z,44.28,40.508,"A
",5.949999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-05T23:22:30Z,44.618,40.45,"0
",6.579999999999998,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-06T00:54:50Z,44.705,40.443,"B
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-06T05:33:16Z,44.868,40.377,"1
",6.672000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-06T13:11:43Z,45.167,40.237,"A
",7.623000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-06T14:48:45Z,45.21,40.174,"B
",7.545999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-07T03:33:45Z,45.704,39.896,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-07T06:09:22Z,45.78,39.802,"A
",6.010999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-07T17:39:50Z,46.241,39.65,"A
",5.7109999999999985,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-07T22:58:35Z,46.376,39.566,"1
",9.339,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-08T01:02:20Z,46.353,39.609,"0
",9.336,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-08T12:19:41Z,46.877,39.468,"B
",9.344,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-08T13:29:03Z,46.892,39.433,"A
",9.362,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-08T15:33:16Z,46.962,39.406,"B
",9.384,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-08T17:12:11Z,46.988,39.391,"B
",9.397,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-08T21:34:41Z,47.212,39.369,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-08T22:48:16Z,47.205,39.308,"1
",4.879000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-09T18:57:11Z,47.973,38.883,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-09T19:30:00Z,47.958,38.894,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-10T04:04:13Z,48.282,38.783,"B
",11.107,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-10T12:41:15Z,48.636,38.533,"A
",11.124,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-10T20:48:16Z,49.012,38.666,"A
",10.565999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-11T00:32:48Z,49.1,38.596,"A
",10.429,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-11T14:33:16Z,49.716,38.516,"B
",11.548,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-11T18:32:48Z,49.97,38.43,"A
",11.501999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-11T20:37:30Z,50.093,38.435,"0
",11.466,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-12T00:24:50Z,50.007,38.432,"B
",11.475,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-12T14:07:58Z,50.75,38.189,"A
",12.043,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-13T01:17:20Z,51.227,38.247,"B
",12.609,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-13T04:09:22Z,51.321,38.186,"1
",13.038,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-13T04:32:20Z,51.348,38.167,"B
",12.972,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-13T05:47:48Z,51.413,38.169,"A
",13.149,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-13T08:45:28Z,51.625,38.117,"B
",12.413,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-13T10:30:28Z,51.484,38.157,"A
",13.065,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-13T15:14:03Z,51.88,38.051,"A
",12.799,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-13T19:51:05Z,52.10501,38.011,"A
",13.278,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-14T13:21:33Z,52.838,37.786,"A
",13.033999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-14T18:00:28Z,53.11,37.69,"A
",11.958,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-14T19:38:26Z,53.177,37.725,"B
",11.495,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-15T14:22:58Z,53.968,37.568,"B
",10.415,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-15T16:00:28Z,54.04199,37.519,"0
",10.927999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-15T17:23:54Z,54.088,37.534,"0
",10.724,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-16T01:52:30Z,54.42401,37.439,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-16T17:14:31Z,55.011,37.096,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-16T19:12:11Z,55.073,37.097,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-16T19:43:35Z,55.106,37.114,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-16T21:41:15Z,55.196,37.115,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-17T15:14:03Z,55.795,36.578,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-17T17:24:22Z,55.834,36.63,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-17T23:14:31Z,56.25,36.651,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-18T04:07:58Z,56.446,36.682,"1
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-18T09:38:54Z,56.722,36.679,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-19T00:42:11Z,57.182,37.011,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-19T11:00:00Z,57.612,37.018,"0
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-19T17:43:35Z,57.582,37.083,"2
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-19T18:38:54Z,57.60901,37.114,"1
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-19T19:24:22Z,57.642,37.128,"1
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-20T00:16:24Z,57.653,37.115,"1
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-01-20T05:04:13Z,57.656,37.121,"3
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-21T23:26:15Z,57.60199,37.098,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-22T05:22:30Z,56.96701,36.932,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-23T05:00:56Z,56.176,37.086,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-23T11:32:20Z,55.91,37.189,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-23T13:42:11Z,55.81,37.249,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-23T17:24:22Z,55.617,37.36,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-23T18:21:05Z,55.7,37.364,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-23T22:54:50Z,55.47,37.42,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-24T01:03:16Z,55.419,37.48,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-24T02:44:03Z,55.282,37.516,"B
",-1,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-24T04:41:43Z,55.19101,37.524,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-24T11:18:16Z,54.927,37.651,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-24T13:22:30Z,54.861,37.689,"B
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-24T14:59:03Z,54.83899,37.764,"A
",-2,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-24T18:41:15Z,54.78299,37.788,"A
",11.56,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-25T02:17:48Z,54.427,37.949,"B
",11.435,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-25T03:45:28Z,54.34601,37.923,"A
",11.504,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-25T05:58:07Z,54.26999,37.975,"A
",11.373,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-25T11:13:35Z,54.463,38.19,"B
",10.802,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-26T00:14:31Z,53.86,38.296,"A
",10.029,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-26T03:52:01Z,53.657,38.352,"A
",9.995,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-26T09:16:24Z,53.54001,38.424,"B
",9.847999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-26T11:06:33Z,53.452,38.46,"B
",9.713,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-27T01:28:07Z,53.038,38.747,"B
",9.963,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-27T03:30:00Z,52.933,38.764,"A
",10.426,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-27T05:18:16Z,52.899,38.797,"B
",10.468,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-27T06:47:20Z,52.818,38.846,"B
",10.64,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-27T15:27:11Z,52.545,38.953,"B
",10.606,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-27T22:15:00Z,52.287,39.148,"A
",10.878,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-28T05:00:56Z,52.05,39.255,"0
",10.651,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-02-28T22:12:39Z,51.482,39.541,"B
",10.195,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-01T04:33:45Z,51.386,39.637,"B
",9.713,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-01T16:37:58Z,50.829,39.7,"A
",9.516,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-01T22:00:56Z,50.557,39.789,"B
",9.559,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-02T04:32:48Z,50.359,39.859,"A
",9.592,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-02T10:15:28Z,50.181,39.955,"2
",8.963000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-02T12:04:41Z,50.119,40.001,"A
",8.524999999999999,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-02T12:31:52Z,50.118,40.044,"0
",8.41,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-02T18:27:39Z,50.035,39.987,"0
",8.611,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-02T23:52:01Z,49.73,40.159,"A
",8.643,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-03T03:34:13Z,49.547,40.218,"A
",8.591000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-03T03:57:11Z,49.593,40.215,"A
",8.617,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-03T04:20:09Z,49.602,40.25,"B
",8.649000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-03T11:44:03Z,49.287,40.272,"B
",8.421,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-03T12:05:37Z,49.249,40.286,"B
",8.552,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-03T13:31:24Z,49.204,40.307,"B
",8.567,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-03T23:07:30Z,49.033,40.541,"B
",8.818000000000001,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-04T01:04:41Z,48.907,40.565,"0
",8.753,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-04T02:50:37Z,48.974,40.652,"A
",8.517,,,
Northern Elephant Seal,2011,1,2011006,101164,0,2013-03-04T11:34:41Z,48.533,40.713,"A
",10.369,,,
