Northern Elephant Seal,2014,1,2014012,133774,0,2014-03-31T00:30:28Z,36.073,45.851,"B
",-255.524,17.476
Northern Elephant Seal,2014,1,2014012,133774,0,2014-03-31T01:53:26Z,35.983,45.828,"A
",-255.524,17.476
Northern Elephant Seal,2014,1,2014012,133774,0,2014-03-31T04:52:01Z,36.271,45.812,"A
",-255.378,17.622
Northern Elephant Seal,2014,1,2014012,133774,0,2014-03-31T06:00:28Z,36.333,45.776,"B
",-255.392,17.608
Northern Elephant Seal,2014,1,2014012,133774,0,2014-03-31T06:47:20Z,36.363,45.766,"B
",-255.392,17.608
Northern Elephant Seal,2014,1,2014012,133774,0,2014-03-31T18:51:33Z,36.789,45.55,"A
",-255.003,17.997
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-01T02:33:45Z,37.133,45.422,"A
",-255.294,17.706
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-01T06:25:46Z,37.289,45.371,"A
",-255.294,17.706
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-01T07:19:41Z,37.402,45.36,"B
",-255.294,17.706
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-01T12:33:45Z,37.733,45.187,"0
",-254.805,18.195
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-01T16:30:56Z,37.834,45.157,"A
",-254.798,18.202
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-02T06:59:31Z,38.402,44.918,"A
",-254.759,18.241
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-02T14:25:46Z,38.58,44.756,"B
",-254.666,18.334
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-02T22:16:24Z,39.018,44.631,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-02T23:42:11Z,38.986,44.644,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T03:30:00Z,39.236,44.553,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T05:45:00Z,39.341,44.52,"0
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T07:26:15Z,39.366,44.486,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T10:42:39Z,39.623,44.363,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T15:17:48Z,39.785,44.335,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T16:20:37Z,39.759,44.305,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T18:50:37Z,39.844,44.254,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T21:15:56Z,40.111,44.225,"A
",-257.315,15.685
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-03T23:42:11Z,40.126,44.154,"B
",-257.315,15.685
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-04T01:10:46Z,40.156,44.14,"B
",-257.315,15.685
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-04T17:40:18Z,40.949,43.922,"A
",-257.315,15.685
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-04T19:40:46Z,40.968,43.867,"A
",-257.315,15.685
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-04T20:11:15Z,41.025,43.865,"A
",-257.315,15.685
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-05T03:57:39Z,41.251,43.632,"A
",-257.254,15.746
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-05T05:38:26Z,41.169,43.7,"A
",-257.254,15.746
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-05T13:06:33Z,41.591,43.449,"B
",-257.254,15.746
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-05T16:27:39Z,41.729,43.323,"B
",-257.254,15.746
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-05T20:38:54Z,41.876,43.201,"A
",-257.254,15.746
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-05T21:46:24Z,41.926,43.197,"0
",-256.773,16.227
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-05T23:28:35Z,42.024,43.14,"B
",-256.773,16.227
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-06T00:33:16Z,42.044,43.124,"1
",-256.773,16.227
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-06T05:13:35Z,42.269,43.019,"A
",-256.773,16.227
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-06T13:28:07Z,42.561,42.951,"B
",-256.773,16.227
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-06T17:32:48Z,42.853,42.819,"0
",-256.569,16.431
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-07T00:09:22Z,43.058,42.772,"A
",-255.424,17.576
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-07T09:56:43Z,43.742,42.631,"B
",-255.81,17.19
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-07T12:55:18Z,43.82,42.6,"A
",-255.814,17.186
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-08T03:00:00Z,44.349,42.353,"0
",-258.255,14.745
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-08T22:51:33Z,45.229,42.133,"2
",-258.203,14.797
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-09T00:11:43Z,45.282,42.109,"0
",-258.203,14.797
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-09T07:04:13Z,45.676,42.066,"B
",-258.203,14.797
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-09T08:01:24Z,45.664,42.073,"B
",-258.203,14.797
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-09T11:14:31Z,45.816,41.974,"0
",-255.39,17.61
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-09T16:28:07Z,46.056,41.919,"B
",-255.39,17.61
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-10T07:46:52Z,46.763,41.788,"B
",-255.408,17.592
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-10T10:59:31Z,46.972,41.764,"A
",-255.419,17.581
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-10T18:07:30Z,47.455,41.683,"B
",-255.419,17.581
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-10T23:49:13Z,47.675,41.621,"A
",-252.508,20.492
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-11T04:19:13Z,47.899,41.664,"B
",-252.508,20.492
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-11T07:38:54Z,48.12,41.654,"B
",-252.508,20.492
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-11T09:10:18Z,48.175,41.596,"B
",-252.508,20.492
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-11T12:33:16Z,48.326,41.559,"B
",-252.508,20.492
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-11T18:17:20Z,48.691,41.492,"A
",-252.508,20.492
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-11T23:59:31Z,48.826,41.444,"B
",-252.523,20.477
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-13T04:53:26Z,50.333,40.975,"B
",-252.328,20.672
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-13T07:07:01Z,50.416,40.943,"B
",-260.322,12.678
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-13T23:16:24Z,51.181,40.708,"A
",-259.912,13.088
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-14T10:13:35Z,51.53,40.553,"0
",-259.592,13.408
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-14T19:24:22Z,52.244,40.439,"B
",-259.736,13.264
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-15T06:44:31Z,52.607,40.226,"A
",-259.679,13.321
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-15T14:05:09Z,53.04001,40.103,"A
",-259.45,13.55
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-15T18:09:22Z,53.065,40.071,"B
",-259.407,13.593
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-16T01:20:37Z,53.389,39.963,"B
",-257.615,15.385
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-16T06:11:43Z,53.657,39.979,"B
",-257.194,15.806
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-17T09:46:24Z,55.112,39.863,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-18T02:09:22Z,55.85199,39.557,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-18T12:53:26Z,56.209,39.225,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-18T15:07:30Z,56.255,39.111,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-18T17:49:41Z,56.233,38.966,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-18T23:56:43Z,55.88,38.727,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-19T03:28:07Z,56.13,38.668,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-19T11:00:00Z,56.179,38.306,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-19T12:15:56Z,56.16101,38.326,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-19T12:50:09Z,56.138,38.279,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-19T14:03:45Z,56.229,38.187,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-21T02:17:20Z,57.55,37.152,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-04-22T08:47:48Z,57.681,37.104,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-26T16:24:22Z,57.672,37.095,"0
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-26T17:23:26Z,57.668,37.11,"1
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-26T18:06:33Z,57.677,37.105,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-26T19:05:09Z,57.65799,37.105,"1
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-26T20:47:20Z,57.636,37.093,"1
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-27T01:49:41Z,57.577,37.048,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-27T03:08:54Z,57.541,37.097,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-27T04:45:56Z,57.564,37.083,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-28T03:23:26Z,56.507,36.679,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-28T04:20:37Z,56.405,36.637,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-28T14:45:56Z,55.96701,36.647,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-28T23:12:11Z,55.72699,36.648,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-29T00:52:01Z,55.617,36.631,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-29T11:34:41Z,55.119,36.539,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-29T15:12:11Z,55.007,36.622,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-29T20:07:58Z,54.937,36.544,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-30T10:20:09Z,54.054,36.708,"B
",-246.785,26.215
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-30T12:22:30Z,54.086,36.596,"B
",-246.785,26.215
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-30T17:35:09Z,54.03601,36.572,"B
",-246.785,26.215
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-30T21:39:50Z,53.868,36.595,"A
",-246.088,26.912
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-31T02:10:46Z,53.61,36.654,"B
",-246.539,26.461
Northern Elephant Seal,2014,1,2014012,133774,0,2014-05-31T10:05:09Z,53.44,36.662,"B
",-247.012,25.988
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-01T00:16:52Z,53.03299,36.814,"A
",-247.99,25.01
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-01T07:03:16Z,52.772,36.895,"B
",-247.895,25.105
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-01T12:40:18Z,52.65799,36.952,"B
",-247.993,25.007
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-01T13:42:39Z,52.608,36.996,"B
",-247.915,25.085
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-01T14:22:01Z,52.58499,36.967,"B
",-247.897,25.103
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-01T18:35:09Z,52.429,37.035,"B
",-247.795,25.205
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-01T19:19:13Z,52.38,37.051,"B
",-247.862,25.138
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-02T03:33:45Z,52.02301,37.15,"B
",-247.67,25.33
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-02T05:17:20Z,51.989,37.143,"B
",-247.657,25.343
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-03T09:34:13Z,51.101,37.524,"B
",-250.531,22.469
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-03T15:35:37Z,51.04,37.581,"A
",-250.509,22.491
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-03T23:48:16Z,50.565,37.555,"B
",-250.449,22.551
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-04T09:18:45Z,50.403,37.765,"B
",-250.339,22.661
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-04T15:25:46Z,50.058,37.849,"B
",-244.982,28.018
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-04T17:15:56Z,50.044,37.878,"B
",-244.982,28.018
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-05T02:33:45Z,49.799,38.017,"A
",-244.98,28.02
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-05T10:52:58Z,49.562,38.13,"B
",-244.98,28.02
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-05T15:17:48Z,49.406,38.192,"A
",-244.98,28.02
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-05T17:59:31Z,49.377,38.192,"B
",-244.98,28.02
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-06T16:03:16Z,48.643,38.411,"A
",-245.107,27.893
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-07T12:08:54Z,47.979,38.727,"B
",-245.021,27.979
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-07T15:45:00Z,47.946,38.728,"A
",-245.021,27.979
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-07T18:07:01Z,47.814,38.824,"B
",-245.021,27.979
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-08T06:10:46Z,47.116,38.334,"B
",-248.743,24.257
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-08T15:12:39Z,47.046,39.138,"A
",-248.743,24.257
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-08T19:30:28Z,46.972,39.093,"B
",-248.743,24.257
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-09T00:59:03Z,46.511,38.998,"A
",-248.145,24.855
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-10T02:42:11Z,45.923,39.468,"B
",-246.712,26.288
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-10T06:30:28Z,45.661,39.53,"B
",-250.662,22.338
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-10T07:18:16Z,45.648,39.519,"A
",-250.662,22.338
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-11T12:23:54Z,44.774,39.692,"B
",-250.487,22.513
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-11T13:33:45Z,44.666,39.741,"A
",-250.487,22.513
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-11T19:13:07Z,44.391,39.756,"A
",-250.487,22.513
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-11T22:52:01Z,44.203,39.789,"A
",-250.236,22.764
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-11T23:56:15Z,44.151,39.797,"B
",-250.236,22.764
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-12T03:07:01Z,43.992,39.92,"B
",-246.774,26.226
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-12T05:02:20Z,43.955,39.885,"A
",-246.774,26.226
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-12T12:17:48Z,43.672,39.856,"A
",-246.776,26.224
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-12T13:02:48Z,43.649,39.895,"A
",-246.776,26.224
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-12T19:51:33Z,43.275,39.983,"B
",-246.776,26.224
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-12T21:00:28Z,43.294,40.086,"A
",-246.649,26.351
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-12T23:39:50Z,43.147,39.991,"A
",-246.973,26.027
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-13T04:36:05Z,43.029,40.127,"A
",-246.973,26.027
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-13T23:35:37Z,42.231,40.216,"A
",-246.899,26.101
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-14T19:48:45Z,41.795,40.358,"0
",-246.899,26.101
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-14T22:17:20Z,41.598,40.426,"B
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T00:07:30Z,41.541,40.437,"A
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T05:06:05Z,41.343,40.442,"A
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T06:28:07Z,41.29,40.444,"A
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T07:12:11Z,41.281,40.459,"B
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T12:20:09Z,41.112,40.451,"B
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T15:06:05Z,41.043,40.413,"A
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T15:41:43Z,41.009,40.428,"A
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T18:40:46Z,40.871,40.412,"B
",-246.606,26.394
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-15T22:05:37Z,40.758,40.421,"1
",-245.403,27.597
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-16T06:52:01Z,40.446,40.457,"A
",-245.403,27.597
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-16T17:32:48Z,40.116,40.533,"A
",-245.403,27.597
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-16T19:10:46Z,39.989,40.526,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-16T21:54:22Z,39.873,40.551,"0
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-16T22:57:11Z,39.914,40.596,"0
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-16T23:38:54Z,39.85,40.594,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-17T02:17:48Z,39.751,40.585,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-17T02:38:26Z,39.737,40.6,"1
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-17T04:57:39Z,39.675,40.628,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-17T07:21:33Z,39.588,40.633,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-17T12:06:05Z,39.242,40.636,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-17T18:00:28Z,39.264,40.709,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-18T04:32:20Z,39.132,40.691,"0
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-18T05:10:46Z,39.098,40.716,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-18T05:28:35Z,39.119,40.727,"B
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-18T10:11:43Z,38.742,40.655,"A
",-275,-2
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-19T06:41:43Z,38.322,40.751,"B
",-247.24,25.76
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-19T09:57:39Z,38.082,40.692,"A
",-247.324,25.676
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-19T11:35:09Z,37.934,40.731,"B
",-247.412,25.588
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-19T19:01:24Z,37.834,40.732,"B
",-247.838,25.162
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-19T19:48:16Z,37.746,40.747,"A
",-248.103,24.897
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-20T06:24:50Z,37.408,40.802,"A
",-247.635,25.365
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-20T07:13:35Z,37.405,40.824,"B
",-247.635,25.365
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-20T11:26:15Z,37.267,40.857,"A
",-247.635,25.365
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-20T12:27:11Z,37.269,40.866,"B
",-247.635,25.365
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-20T21:12:11Z,36.942,40.917,"B
",-247.645,25.355
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-21T01:34:13Z,36.841,40.935,"A
",-247.968,25.032
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-21T11:16:24Z,36.576,41.029,"B
",-246.575,26.425
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-21T12:14:03Z,36.571,41.052,"B
",-246.579,26.421
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-21T12:56:43Z,36.509,41.051,"A
",-246.605,26.395
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-21T19:12:11Z,36.111,41.199,"0
",-246.809,26.191
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-21T23:44:03Z,36.21,41.155,"B
",-246.02,26.98
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-22T04:00:00Z,35.975,41.185,"B
",-246.684,26.316
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-22T04:52:58Z,36.035,41.201,"B
",-246.684,26.316
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-22T14:30:00Z,35.741,41.265,"B
",-247.508,25.492
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-22T22:29:31Z,35.441,41.246,"A
",-246.771,26.229
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-22T23:32:20Z,35.445,41.282,"A
",-246.771,26.229
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-23T00:12:39Z,35.39,41.257,"B
",-247.055,25.945
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-23T05:54:22Z,35.201,41.225,"A
",-247.782,25.218
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-23T15:17:48Z,34.976,41.257,"0
",-246.124,26.876
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-23T20:06:33Z,34.916,41.233,"A
",-246.095,26.905
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-24T10:41:43Z,34.416,41.241,"A
",-246.725,26.275
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-24T15:02:48Z,34.268,41.194,"A
",-246.892,26.108
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-24T22:15:56Z,34.03,41.165,"B
",-247.021,25.979
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-25T00:59:03Z,34.106,41.123,"B
",-247.021,25.979
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-25T05:27:39Z,33.866,41.091,"A
",-246.98,26.02
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-25T06:32:48Z,33.794,41.108,"B
",-247.61,25.39
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-25T07:08:54Z,33.812,41.098,"A
",-247.61,25.39
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-25T10:30:00Z,33.723,41.116,"A
",-247.61,25.39
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-25T22:00:56Z,33.336,40.992,"A
",-247.528,25.472
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-26T04:00:00Z,33.203,41.017,"A
",-246.869,26.131
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-26T12:04:13Z,32.654,41.152,"B
",-246.744,26.256
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-26T16:13:35Z,32.811,41.103,"A
",-247.002,25.998
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-26T19:07:30Z,32.741,41.074,"A
",-247.002,25.998
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-27T14:05:37Z,32.063,41.172,"A
",-246.555,26.445
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-28T06:04:13Z,31.454,41.21,"A
",-246.537,26.463
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-28T13:40:18Z,31.288,41.286,"B
",-246.503,26.497
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-28T15:19:13Z,31.388,41.324,"B
",-246.537,26.463
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-28T18:22:01Z,31.201,41.276,"A
",-246.365,26.635
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-29T05:44:31Z,31.017,41.392,"B
",-246.232,26.768
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-29T16:38:26Z,30.572,41.356,"A
",-246.079,26.921
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-29T19:44:03Z,30.611,41.385,"A
",-246.088,26.912
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-30T00:30:28Z,30.401,41.339,"B
",-245.856,27.144
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-30T07:03:16Z,30.282,41.414,"A
",-246.126,26.874
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-30T11:21:05Z,30.147,41.412,"A
",-247.238,25.762
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-30T15:13:35Z,29.973,41.434,"A
",-247.238,25.762
Northern Elephant Seal,2014,1,2014012,133774,0,2014-06-30T20:13:35Z,29.797,41.449,"A
",-247.238,25.762
Northern Elephant Seal,2014,1,2014012,133774,0,2014-07-01T01:52:01Z,29.896,41.448,"A
",-247.057,25.943
Northern Elephant Seal,2014,1,2014012,133774,0,2014-07-01T16:26:15Z,29.159,41.629,"0
",-247.854,25.146
Northern Elephant Seal,2014,1,2014012,133774,0,2014-07-01T19:00:28Z,29.22,41.536,"A
",-248.37,24.63
Northern Elephant Seal,2014,1,2014012,133774,0,2014-07-02T04:43:35Z,28.968,41.732,"A
",-247.924,25.076
Northern Elephant Seal,2014,1,2014012,133774,0,2014-07-02T08:03:45Z,28.904,41.644,"A
",-247.924,25.076
